"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Triceps Pushdown",,"",0,"normal",57.5,12,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Triceps Pushdown",,"",1,"normal",57.5,15,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Triceps Pushdown",,"",2,"normal",65,12,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Triceps Pushdown",,"",3,"normal",80,5,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Triceps Pushdown",,"",4,"normal",50,10,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,12,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,10,,,
"Push","8 Apr 2024, 11:57","8 Apr 2024, 13:17","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bent Over Row (Barbell)",,"",0,"normal",185,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bent Over Row (Barbell)",,"",1,"normal",185,7,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bent Over Row (Barbell)",,"",2,"normal",185,7,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bent Over Row (Barbell)",,"",3,"normal",135,7,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Lat Pulldown (Cable)",,"",0,"normal",180,7,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Lat Pulldown (Cable)",,"",1,"normal",180,6,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Lat Pulldown (Cable)",,"",2,"normal",140,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Iso-Lateral Row (Machine)",,"",0,"normal",135,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Iso-Lateral Row (Machine)",,"",1,"normal",135,12,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Iso-Lateral Row (Machine)",,"",2,"normal",135,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",145,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",145,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",115,15,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",27.5,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",27.5,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",27.5,9,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bicep Curl (Dumbbell)",,"",0,"normal",35,9,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bicep Curl (Dumbbell)",,"",1,"normal",35,7,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Bicep Curl (Dumbbell)",,"",2,"normal",35,6,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Cross Body Hammer Curl",,"",0,"normal",35,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Cross Body Hammer Curl",,"",1,"normal",35,9,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Cross Body Hammer Curl",,"",2,"normal",35,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Reverse Curl (Barbell)",,"",0,"normal",60,10,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Reverse Curl (Barbell)",,"",1,"normal",80,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Reverse Curl (Barbell)",,"",2,"normal",80,8,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Reverse Curl (Barbell)",,"",3,"normal",80,9,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",50,20,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",50,20,,,
"Pull","7 Apr 2024, 13:57","7 Apr 2024, 15:44","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",50,13,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",0,"normal",95,4,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",1,"normal",135,2,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",2,"normal",135,3,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",3,"normal",135,3,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",4,"normal",155,2,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",5,"normal",175,1,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",6,"normal",185,1,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Clean",,"",7,"normal",195,1,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Squat (Barbell)",,"",0,"normal",225,5,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Squat (Barbell)",,"",1,"normal",225,5,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Squat (Barbell)",,"",2,"normal",275,5,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Seated Leg Curl (Machine)",,"",0,"normal",110,12,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Seated Leg Curl (Machine)",,"",1,"normal",150,7,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Seated Leg Curl (Machine)",,"",2,"normal",150,8,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Seated Leg Curl (Machine)",,"",3,"normal",150,8,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Single Leg Extensions",,"",0,"normal",50,12,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Single Leg Extensions",,"",1,"normal",70,12,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Single Leg Extensions",,"",2,"normal",70,12,,,
"Leg","6 Apr 2024, 13:54","6 Apr 2024, 16:09","","Single Leg Extensions",,"",3,"normal",70,11,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Bench Press (Barbell)",,"5-2-0 tempo",0,"normal",185,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Bench Press (Barbell)",,"5-2-0 tempo",1,"normal",225,1,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Bench Press (Barbell)",,"5-2-0 tempo",2,"normal",200,3,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Bench Press (Barbell)",,"5-2-0 tempo",3,"normal",185,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Bench Press (Barbell)",,"5-2-0 tempo",4,"normal",185,4,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",0,"normal",70,10,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",1,"normal",85,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Incline Bench Press (Dumbbell)",,"",2,"normal",85,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Dip (Weighted)",,"",0,"normal",45,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Dip (Weighted)",,"",1,"normal",70,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Dip (Weighted)",,"",2,"normal",70,2,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Dip (Weighted)",,"",3,"normal",25,7,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Dip (Weighted)",,"",4,"normal",,7,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Chest Fly (Machine)",,"",0,"normal",145,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Chest Fly (Machine)",,"",1,"normal",145,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Chest Fly (Machine)",,"",2,"normal",145,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Chest Fly (Machine)",,"",3,"normal",100,5,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",25,15,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",35,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",35,9,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",3,"normal",35,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",4,"normal",25,11,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Seated Lateral Raise (Dumbbell)",,"",5,"normal",15,13,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",0,"normal",62.5,12,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",1,"normal",77.5,12,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",2,"normal",77.5,11,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",3,"normal",77.5,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",4,"normal",57.5,7,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Triceps Pushdown",,"",5,"normal",37.5,20,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",12.5,10,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",17.5,8,,,
"Push","5 Apr 2024, 14:08","5 Apr 2024, 16:03","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",17.5,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Bent Over Row (Barbell)",,"",0,"normal",185,7,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Bent Over Row (Barbell)",,"",1,"normal",205,6,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Bent Over Row (Barbell)",,"",2,"normal",205,4,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Bent Over Row (Barbell)",,"",3,"normal",185,5,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Bent Over Row (Barbell)",,"",4,"normal",135,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Lat Pulldown (Cable)",,"",0,"normal",160,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Lat Pulldown (Cable)",,"",1,"normal",180,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Lat Pulldown (Cable)",,"",2,"normal",180,6,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Lat Pulldown (Cable)",,"",3,"normal",180,5,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Iso-Lateral Row (Machine)",,"",0,"normal",135,9,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Iso-Lateral Row (Machine)",,"",1,"normal",135,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Iso-Lateral Row (Machine)",,"",2,"normal",135,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",130,12,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",145,6,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",130,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Straight Arm Lat Pulldown (Cable)",,"Single arm",0,"normal",27.5,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Straight Arm Lat Pulldown (Cable)",,"Single arm",1,"normal",27.5,7,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Straight Arm Lat Pulldown (Cable)",,"Single arm",2,"normal",22.5,10,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Straight Arm Lat Pulldown (Cable)",,"Single arm",3,"normal",22.5,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Seated Incline Curl (Dumbbell)",,"",0,"normal",30,10,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Seated Incline Curl (Dumbbell)",,"",1,"normal",30,9,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Seated Incline Curl (Dumbbell)",,"",2,"normal",30,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Preacher Curl (Dumbbell)",,"",0,"normal",20,11,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Preacher Curl (Dumbbell)",,"",1,"normal",20,8,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Preacher Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Reverse Curl (Barbell)",,"",0,"normal",60,10,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Reverse Curl (Barbell)",,"",1,"normal",70,10,,,
"Pull","4 Apr 2024, 12:14","4 Apr 2024, 13:40","","Reverse Curl (Barbell)",,"",2,"normal",70,9,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",0,"normal",95,4,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",1,"normal",115,3,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",2,"normal",135,4,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",3,"normal",135,3,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",4,"normal",165,2,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Clean",,"",5,"normal",165,2,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Squat (Smith Machine)",,"",0,"normal",255,10,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Squat (Smith Machine)",,"",1,"normal",255,7,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Squat (Smith Machine)",,"",2,"normal",205,5,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Squat (Smith Machine)",,"",3,"normal",165,8,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Leg Extension (Machine)",,"",0,"normal",240,9,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Leg Extension (Machine)",,"",1,"normal",240,7,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Leg Extension (Machine)",,"",2,"normal",150,5,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Leg Extension (Machine)",,"",3,"normal",100,6,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Leg Extension (Machine)",,"",4,"normal",80,8,,,
"Leg","3 Apr 2024, 14:25","3 Apr 2024, 16:03","","Sissy Squat (Weighted)",,"",0,"normal",,9,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Bench Press (Barbell)",,"",0,"normal",185,4,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Bench Press (Barbell)",,"",1,"normal",205,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Bench Press (Barbell)",,"",2,"normal",225,3,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Bench Press (Barbell)",,"",3,"normal",185,10,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Bench Press (Barbell)",,"",4,"normal",185,6,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Incline Bench Press (Dumbbell)",,"",0,"normal",70,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Incline Bench Press (Dumbbell)",,"",3,"normal",70,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Incline Bench Press (Dumbbell)",,"",4,"normal",70,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Dip (Weighted)",,"",0,"normal",,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Dip (Weighted)",,"",1,"normal",55,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Dip (Weighted)",,"",2,"normal",55,7,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Dip (Weighted)",,"",3,"normal",55,5,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Dip (Weighted)",,"",4,"normal",,6,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Chest Fly (Machine)",,"",0,"normal",140,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Chest Fly (Machine)",,"",1,"normal",140,9,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Chest Fly (Machine)",,"",2,"normal",145,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Chest Fly (Machine)",,"",3,"normal",115,3,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",0,"normal",50,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",1,"normal",65,11,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",2,"normal",65,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",3,"normal",65,8,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",4,"normal",50,10,,,
"Push","2 Apr 2024, 12:37","2 Apr 2024, 13:43","","Triceps Pushdown",,"",5,"normal",35,12,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",0,"normal",45,12,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",1,"normal",135,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",2,"normal",185,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",3,"normal",205,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",4,"normal",205,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",5,"normal",205,6,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bent Over Row (Barbell)",,"",6,"normal",185,4,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Lat Pulldown (Cable)",,"",0,"normal",160,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Lat Pulldown (Cable)",,"",1,"normal",200,4,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Lat Pulldown (Cable)",,"",2,"normal",180,9,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Lat Pulldown (Cable)",,"",3,"normal",180,4,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Iso-Lateral Row (Machine)",,"",0,"normal",135,7,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Iso-Lateral Row (Machine)",,"",1,"normal",135,11,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Iso-Lateral Row (Machine)",,"",2,"normal",135,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Iso-Lateral Row (Machine)",,"",3,"normal",90,6,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",37.5,10,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",52.5,6,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",42.5,9,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",42.5,11,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Straight Arm Lat Pulldown (Cable)",,"",4,"normal",27.5,12,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bicep Curl (Dumbbell)",,"",0,"normal",35,8,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bicep Curl (Dumbbell)",,"",1,"normal",35,5,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Bicep Curl (Dumbbell)",,"",2,"normal",25,8,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Preacher Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Preacher Curl (Dumbbell)",,"",1,"normal",20,8,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Preacher Curl (Dumbbell)",,"",2,"normal",20,9,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Reverse Curl (Barbell)",,"",0,"normal",60,15,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Reverse Curl (Barbell)",,"",1,"normal",60,12,,,
"Pull","1 Apr 2024, 11:06","1 Apr 2024, 12:30","","Reverse Curl (Barbell)",,"",2,"normal",60,15,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",0,"normal",115,6,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",1,"normal",165,6,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",2,"normal",205,5,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",3,"normal",255,6,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",4,"normal",255,6,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",5,"normal",205,10,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",6,"normal",205,8,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Squat (Smith Machine)",,"",7,"normal",115,5,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Romanian Deadlift (Dumbbell)",,"",0,"normal",100,10,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Romanian Deadlift (Dumbbell)",,"",1,"normal",100,6,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Romanian Deadlift (Dumbbell)",,"",2,"normal",120,8,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Romanian Deadlift (Dumbbell)",,"",3,"normal",120,10,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Single Leg Extensions",,"",0,"normal",55,12,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Single Leg Extensions",,"",1,"normal",60,10,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Single Leg Extensions",,"",2,"normal",60,12,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Single Leg Extensions",,"",3,"normal",60,12,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Cable Crunch",,"",0,"normal",72.5,15,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Cable Crunch",,"",1,"normal",57.5,15,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Cable Crunch",,"",2,"normal",57.5,20,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Pull Up",,"",0,"normal",,8,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Pull Up",,"",1,"normal",,4,,,
"Leg","31 Mar 2024, 12:42","31 Mar 2024, 13:47","","Pull Up",,"",2,"normal",,5,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",0,"normal",45,8,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",2,"normal",185,5,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",3,"normal",225,1,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",4,"normal",225,2,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Bench Press (Barbell)",,"",5,"normal",185,7,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Incline Bench Press (Smith Machine)",,"",0,"normal",115,8,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Incline Bench Press (Smith Machine)",,"",1,"normal",165,6,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Incline Bench Press (Smith Machine)",,"",2,"normal",135,12,,,
"Push","30 Mar 2024, 16:13","30 Mar 2024, 17:33","","Incline Bench Press (Smith Machine)",,"",3,"normal",135,14,,,
